track_id,taala,beat_F,beat_CMLt,beat_AMLt,downbeat_F,downbeat_CMLt,downbeat_AMLt
10018,adi,0.807536989532155,0.7442198372493705,0.7442198372493705,0.578650769202892,0.008632543926661533,0.7934663541842006
10019,adi,0.9302601918371899,0.9229195849324695,0.9229195849324695,0.6157896974478428,0.0,0.8887780836914474
10020,adi,0.9376748774253643,0.8173960943191713,0.8173960943191713,0.593819687798662,0.0,0.7093121693121693
10021,adi,0.8432946608879247,0.7481263496082633,0.7481263496082633,0.604780191476422,0.0077197679607317994,0.805305171302494
10022,adi,0.9305793475742395,0.9339486983276739,0.9339486983276739,0.5651515151515151,0.012345679012345666,0.7795933188090051
10023,adi,0.8513172983786381,0.5923550369967784,0.5923550369967784,0.5003498205952194,0.016993820428934898,0.5926247044767371
10024,adi,0.6404681627649563,0.4100770513483986,0.4100770513483986,0.18150661434475482,0.0,0.15288461538461534
10025,adi,0.681639493932586,0.4222425538559415,0.4222425538559415,0.30777751713712304,0.0095155265973463,0.22966839006451525
10026,adi,0.6145874904771752,0.3474162484894461,0.3474162484894461,0.2569652277673246,0.007575757575757566,0.190031503150315
10027,adi,0.900917294609967,0.6816837357463429,0.6816837357463429,0.29928006350770575,0.0,0.11912645425102676
10028,adi,0.9186991869918698,0.8633578431372549,0.8633578431372549,0.5000218364450267,0.0022675736961451,0.7057387469592241
10029,adi,0.9281091663432363,0.9080231629988305,0.9080231629988305,0.4747636882468343,0.0025641025641025333,0.5683473389355742
10030,adi,0.8978972118487953,0.83108396767821,0.83108396767821,0.568889358182426,0.0079031051253273,0.7083600555822778
10031,adi,0.9800297771062899,0.9415690520376256,0.9415690520376256,0.5213008272007013,0.006134969325153367,0.638426022572782
10032,adi,0.8889599288995299,0.7318329301087921,0.7318329301087921,0.38520804228091426,0.0079643500521475,0.30094052840489427
10033,adi,0.9906362621963122,0.9842383620463947,0.9842383620463947,0.6239802731286916,0.010914606048637135,0.7901045293752836
10034,adi,0.9439428551261032,0.9407572029594831,0.9407572029594831,0.635498715750722,0.005089058524173,0.9274679235401938
10035,adi,0.9788855491196937,0.975131848189875,0.975131848189875,0.6396299127019043,0.0,0.9459459459459459
10036,adi,0.9257634668650639,0.8167741365248361,0.8167741365248361,0.5139714001115407,0.0088542234827824,0.5320779244391113
10037,adi,0.9907612598748332,0.9853277477586871,0.9853277477586871,0.5714076675446298,0.007575757575757566,0.7851851851851852
10038,adi,0.9126007974924093,0.9190540814058048,0.9190540814058048,0.528721230291911,0.02355595870008283,0.6920199780510202
10039,adi,0.9361337068354446,0.8968312356541649,0.8968312356541649,0.5122599663884068,0.0041928721174003996,0.5312488719864539
10040,adi,0.9608526566972418,0.9292475933048826,0.9292475933048826,0.5979879801411027,0.005649717514124267,0.6894933479132495
10041,adi,0.9533366548902377,0.9498045486851457,0.9498045486851457,0.6354706568714351,0.0038880954000317333,0.8578704304831626
10042,adi,0.9462890205176957,0.9170502097539327,0.9170502097539327,0.601901901901902,0.027812543457099135,0.7479814620883815
10043,adi,0.8603482953151828,0.712992264416315,0.712992264416315,0.2814315808968215,0.0,0.18833129334965312
10044,adi,0.7710240587022983,0.44141326679453036,0.44141326679453036,0.3266698946099575,0.007864329651347333,0.21469489698113262
10045,adi,0.7920803444600013,0.3303467723566642,0.5046691027202598,0.2869336105012646,0.0034575730703428,0.13293021902123336
10046,adi,0.806619489948603,0.6270655782150728,0.6270655782150728,0.37364007516367265,0.0075836252563225995,0.3732362867395762
10047,adi,0.8455443888813554,0.6751680107526882,0.6751680107526882,0.6871929824561404,0.24210136018578143,0.4454717875770508
10048,adi,0.923635884176074,0.9307961201368141,0.9307961201368141,0.600328407224959,0.009627334628647401,0.8313290973060967
10049,adi,0.9987625668734506,0.9981458576696672,0.9981458576696672,0.3576203594255653,0.0,0.10555623120840507
10050,adi,0.7327275092021917,0.16626311541565778,0.7150953440663343,0.6033661327778974,0.08578456598258577,0.6642705999502115
11001,rupakam,0.950510263240258,0.8449996093421754,0.8449996093421754,0.8958655000857781,0.8138001935171747,0.8138001935171747
11002,rupakam,0.8954388501336639,0.7262422135303491,0.7262422135303491,0.8002107376642001,0.6549231420963447,0.6549231420963447
11003,rupakam,0.90296974685375,0.7302391605798345,0.7302391605798345,0.8178321030100785,0.5977872713331142,0.5977872713331142
11004,rupakam,0.8991960345521184,0.8732151187676443,0.8732151187676443,0.7084046389797362,0.45152024889115944,0.45152024889115944
11005,rupakam,0.836988895001379,0.7157988154119682,0.7157988154119682,0.7675053835892478,0.6443746620315878,0.6443746620315878
11006,rupakam,0.9768651809983613,0.9561738107115904,0.9561738107115904,0.9582426533134317,0.9150306801083943,0.9150306801083943
11007,rupakam,0.9890643906516917,0.9722374878194936,0.9722374878194936,0.9842725134828968,0.9739980721886509,0.9739980721886509
11008,rupakam,0.9907040868156055,0.9891137573200904,0.9891137573200904,0.9902912621359222,0.9615384615384616,0.9615384615384616
11009,rupakam,0.9549312301660037,0.9200757933481044,0.9200757933481044,0.9037974683544303,0.7928333333333333,0.7928333333333333
11010,rupakam,0.8609961563266596,0.6528331785824822,0.6528331785824822,0.7644911577684687,0.5845270400673958,0.5845270400673958
11011,rupakam,0.9758398724534091,0.9595704108747318,0.9595704108747318,0.963146104555982,0.9494333661378395,0.9494333661378395
11012,rupakam,0.9268149530853353,0.7670854132767038,0.7670854132767038,0.9235550004037933,0.7979640314030586,0.7979640314030586
11013,rupakam,0.955452833770733,0.8780560362024423,0.8780560362024423,0.8588204749256056,0.7289208657630365,0.7289208657630365
11014,rupakam,0.6623309961197917,0.21459571821629167,0.47791156273199703,0.43223950551536755,0.14482730531117627,0.14482730531117627
11015,rupakam,0.8040387915873888,0.5170559499347344,0.5170559499347344,0.6281529946087905,0.4457801129329347,0.4457801129329347
11016,rupakam,0.8544869114351733,0.5177840585638885,0.5177840585638885,0.5572436381960192,0.3170855912986663,0.3170855912986663
11017,rupakam,0.8540356142566331,0.6271703544132069,0.6271703544132069,0.6502668721658141,0.3616464612420123,0.3616464612420123
11018,rupakam,0.9952227697877905,0.9972789115646258,0.9972789115646258,1.0,1.0,1.0
11019,rupakam,0.9644835827321457,0.9088795751426462,0.9088795751426462,0.9552480866078253,0.875899197283112,0.875899197283112
11020,rupakam,0.8567362319399519,0.6073318039158178,0.6073318039158178,0.7964014017321553,0.6682675254160256,0.6682675254160256
11021,rupakam,0.8693239291047775,0.6419387344073252,0.6419387344073252,0.4747327169553977,0.22077163024592183,0.22077163024592183
11022,rupakam,0.6638367618614369,0.0959211678417942,0.7472143911934488,0.36291900192020926,0.138221319705468,0.138221319705468
11023,rupakam,0.9638528777305165,0.9533303800116774,0.9533303800116774,0.9663825694087936,0.9364784740709352,0.9364784740709352
11024,rupakam,0.8166644013634524,0.5565344995155107,0.5565344995155107,0.7034681200232021,0.4637922327778456,0.4637922327778456
11025,rupakam,0.8654770051187889,0.6681397798954941,0.6681397798954941,0.8532875512472305,0.6642690058479532,0.6642690058479532
11026,rupakam,0.7974012199550469,0.41838490897388203,0.7181848412759319,0.6469712605935516,0.40777972027972026,0.40777972027972026
11027,rupakam,0.937980163775785,0.8145032599879922,0.8145032599879922,0.8979421323672642,0.7299228685836567,0.7299228685836567
11028,rupakam,0.9723276218037561,0.9308111264010958,0.9308111264010958,0.9069371167608463,0.7722989776181266,0.7722989776181266
11029,rupakam,0.9827316369062099,0.9473048503220918,0.9473048503220918,0.9455002818370731,0.814518600232886,0.814518600232886
11030,rupakam,0.9185079681059235,0.7423615186117306,0.7423615186117306,0.8160460784053282,0.5905161655161656,0.5905161655161656
11031,rupakam,0.8735562039170581,0.716986883919414,0.716986883919414,0.8002269478020055,0.6748384873114349,0.6748384873114349
11032,rupakam,0.964000548385113,0.9281458708347442,0.9281458708347442,0.938842203548086,0.8198562443845464,0.8198562443845464
11033,rupakam,0.8887017364846197,0.7671223428923394,0.7671223428923394,0.8821601480098211,0.8152999912557202,0.8152999912557202
11034,rupakam,0.9009165863024647,0.7892259033906691,0.7892259033906691,0.8702647781869697,0.7730348762939384,0.7730348762939384
11035,rupakam,0.721854959622643,0.2973752228163993,0.44403215831787257,0.5043669780511886,0.25238976256552575,0.25238976256552575
11036,rupakam,0.7749810203523838,0.5203472941909606,0.5203472941909606,0.6238372999523986,0.40398759809406193,0.40398759809406193
11037,rupakam,0.8391424867768285,0.5441170268359209,0.5441170268359209,0.7912982944657152,0.6208898239052517,0.6208898239052517
11038,rupakam,0.7777818303748494,0.5072641170652857,0.5072641170652857,0.6328528819601219,0.4869949913772475,0.4869949913772475
11039,rupakam,0.8283920429323137,0.4745479910608868,0.49706338143625767,0.7431235139014394,0.5413511956120123,0.5413511956120123
11040,rupakam,0.9650997926439514,0.9000623924716643,0.9000623924716643,0.9318434372426538,0.8451633074665387,0.8451633074665387
11041,rupakam,0.9930237179882541,0.9819050687285223,0.9819050687285223,0.9934537594565386,0.9844557493540051,0.9844557493540051
11042,rupakam,0.9841021276538665,0.9513974387738724,0.9513974387738724,0.9494554663307616,0.837902711323764,0.837902711323764
11043,rupakam,0.8531327501158259,0.6671143452113912,0.6896767578206092,0.7685604201068119,0.5792903904606033,0.5792903904606033
11044,rupakam,0.9840632400560633,0.9618157687759797,0.9618157687759797,0.9915610124080686,0.9831751054852321,0.9831751054852321
11045,rupakam,0.9540041015450852,0.9302325581395348,0.9302325581395348,0.9040021011851996,0.8703703703703703,0.8703703703703703
11046,rupakam,0.950696736955232,0.9366225635094031,0.9366225635094031,0.9393588950547004,0.9293548462857277,0.9293548462857277
11047,rupakam,0.837714930010959,0.7436099164504745,0.7436099164504745,0.7877423600831714,0.6136676772761175,0.6136676772761175
11048,rupakam,0.9209313236151999,0.8572465615835236,0.8572465615835236,0.9460205208485025,0.881010983254838,0.881010983254838
11049,rupakam,0.934690752021162,0.8971406085736912,0.8971406085736912,0.9478278355805515,0.9019009812380103,0.9019009812380103
11050,rupakam,0.9059449987743206,0.8428833460269104,0.8428833460269104,0.9378279569892474,0.8933144638488885,0.8933144638488885
12001,mishraChapu,0.8213689482470784,0.7766666666666667,0.7766666666666667,0.658977873977874,0.9237477975226004,0.9237477975226004
12002,mishraChapu,0.9755706174355904,0.9460916519260104,0.9460916519260104,0.7905715233901954,0.5201077354018531,0.5201077354018531
12003,mishraChapu,0.9818917974423673,0.9511902377138428,0.9511902377138428,0.8332937865279876,0.5897930392795098,0.5897930392795098
12004,mishraChapu,0.9708291578687221,0.9651365714268895,0.9651365714268895,0.8362368257862194,0.6954371914763676,0.6954371914763676
12005,mishraChapu,0.8646549934786038,0.5608142493638677,0.5608142493638677,0.2782049764883107,0.044736660096137165,0.12153708668453973
12006,mishraChapu,0.9001838161272299,0.8038300386504025,0.8038300386504025,0.8818035574476415,0.7612883181441591,0.7612883181441591
12007,mishraChapu,0.9002698271789257,0.8182946565501044,0.8182946565501044,0.7857666143380428,0.578357757691438,0.578357757691438
12008,mishraChapu,0.9901538190000947,0.9779424533362427,0.9779424533362427,0.7882743912155677,0.4889698565312142,0.4889698565312142
12009,mishraChapu,0.9631237486167339,0.9006172543023352,0.9006172543023352,0.7655715523068296,0.5555717552887364,0.5555717552887364
12010,mishraChapu,0.9686631981918278,0.9098604438343628,0.9098604438343628,0.7019575502265937,0.34642129022862966,0.34642129022862966
12011,mishraChapu,0.9740462316517547,0.9313815644900062,0.9313815644900062,0.7656313065592304,0.514954376398162,0.514954376398162
12012,mishraChapu,0.9867944887005381,0.9740385637942417,0.9740385637942417,0.9425737917750062,0.8780032009126165,0.8780032009126165
12013,mishraChapu,0.9113443703940313,0.7217189314750291,0.7217189314750291,0.41897690682671246,0.08310093276978776,0.13233679971685
12014,mishraChapu,0.993474794682911,0.981238125636466,0.981238125636466,0.4748606799349279,0.1415028398243002,0.19397580766773917
12015,mishraChapu,0.9334709308952709,0.8665991411222681,0.8665991411222681,0.6248199967272132,0.3041428838330111,0.3041428838330111
12016,mishraChapu,0.9250921094830614,0.8610670892762812,0.8610670892762812,0.6147823307259799,0.25514357760832895,0.2810503133596243
12017,mishraChapu,0.9171075205104375,0.8937098569052342,0.8937098569052342,0.708988285570726,0.4249347368067622,0.4249347368067622
12018,mishraChapu,0.969000204418094,0.9364008495573094,0.9364008495573094,0.8817903959370946,0.7524038691946613,0.7524038691946613
12019,mishraChapu,0.9461625991081938,0.919091673921649,0.919091673921649,0.7937870982056944,0.5652058683793267,0.5652058683793267
12020,mishraChapu,0.8355902993518239,0.5041269841269841,0.5041269841269841,0.33831191090474605,0.1103087462462462,0.15680837087087082
12021,mishraChapu,0.841880974583383,0.468013468013468,0.4908593621911906,0.36513164636785805,0.1258945831886486,0.15759767365378924
12022,mishraChapu,0.9786665271334054,0.9299124896953446,0.9299124896953446,0.6808198164214762,0.30855855855855846,0.30855855855855846
12023,mishraChapu,0.9780701164360063,0.9316891472670559,0.9316891472670559,0.828824711929708,0.555598895458126,0.555598895458126
12024,mishraChapu,0.9331019164810708,0.8534809397282705,0.8534809397282705,0.5140447617448161,0.20978601976784553,0.20978601976784553
12025,mishraChapu,0.9733259283038548,0.8938454053396582,0.8938454053396582,0.479947097557857,0.07113321224375249,0.1843774587915659
12026,mishraChapu,0.9977358490566036,0.9969834087481146,0.9969834087481146,0.9912739965095986,0.9791666666666666,0.9791666666666666
12027,mishraChapu,0.9554265672168795,0.8956373993907376,0.8956373993907376,0.7568762663886984,0.49664861466066285,0.49664861466066285
12028,mishraChapu,0.9351209461538607,0.8453296063358957,0.8453296063358957,0.6515851713708597,0.3646685107401822,0.3646685107401822
12029,mishraChapu,0.9774352353369462,0.9547826279851669,0.9547826279851669,0.9458268341849797,0.8794156024348915,0.8794156024348915
12030,mishraChapu,0.8465544623524526,0.5747330529886977,0.5747330529886977,0.7808603376228627,0.6434326241134752,0.6434326241134752
12031,mishraChapu,0.8512490262995852,0.6013040764942353,0.6013040764942353,0.699812345698664,0.5222044114327634,0.5222044114327634
12032,mishraChapu,0.9976931949250288,0.9965437788018431,0.9965437788018431,0.8319121563926615,0.4841680478893197,0.4841680478893197
12033,mishraChapu,0.9361181401207523,0.8128108598231517,0.8128108598231517,0.8314879794870323,0.6277102189645918,0.6277102189645918
12034,mishraChapu,0.9798368097581531,0.9611030436007174,0.9611030436007174,0.8355534931840675,0.5663794931529352,0.5663794931529352
12035,mishraChapu,0.9515721598457881,0.899658309379657,0.899658309379657,0.666148254860785,0.3384500591994211,0.3384500591994211
12036,mishraChapu,0.9352989491135375,0.9114368432530023,0.9114368432530023,0.7447882793464933,0.45661434193544287,0.45661434193544287
12037,mishraChapu,0.968829817560943,0.9487124311274587,0.9487124311274587,0.7342022626575471,0.40861130578145716,0.40861130578145716
12038,mishraChapu,0.9877970805129515,0.979792201320164,0.979792201320164,0.8625690131560139,0.6488359702327235,0.6488359702327235
12039,mishraChapu,0.9542554295849598,0.8999674964552425,0.8999674964552425,0.764824035106745,0.46286142048525947,0.46286142048525947
12040,mishraChapu,0.9631604911648625,0.9293420437328,0.9293420437328,0.6016002842482698,0.24724773134814973,0.2593319132897655
12041,mishraChapu,0.9386491245513334,0.8703305296113161,0.8703305296113161,0.6428586756265053,0.3394646765340354,0.3394646765340354
12042,mishraChapu,0.9404742152178344,0.8058479392024944,0.8058479392024944,0.9087655068369416,0.7913651591289783,0.7913651591289783
12043,mishraChapu,0.9627373179595821,0.9461775089135988,0.9461775089135988,0.9014833841374964,0.7435492047649742,0.7435492047649742
12044,mishraChapu,0.962820312590976,0.938768228296996,0.938768228296996,0.9561403508771931,1.0,1.0
12045,mishraChapu,0.9880800009281899,0.9723225030084236,0.9723225030084236,0.9514412416851442,0.8787731986112552,0.8787731986112552
12046,mishraChapu,0.9824893208928421,0.9647812233428672,0.9647812233428672,0.8617777433051415,0.572738710225622,0.572738710225622
12047,mishraChapu,0.8316746323011647,0.4548270328798028,0.4548270328798028,0.6519501967739258,0.3604402599007716,0.3604402599007716
12048,mishraChapu,0.9350647879970694,0.8595316670255951,0.8595316670255951,0.6075842811579687,0.2553239137170036,0.2553239137170036
13001,khandaChapu,0.7130766894467023,0.16971517528099667,0.6752279918109064,0.28447287416400174,0.011841838836840266,0.0384296866554116
13002,khandaChapu,0.941313976597257,0.8917692004246973,0.8917692004246973,0.7385237030273705,0.4759519417108471,0.4759519417108471
13003,khandaChapu,0.9058187326013921,0.8299173787447226,0.8299173787447226,0.6071956211282054,0.31779973691958874,0.31779973691958874
13004,khandaChapu,0.9914108477694655,0.9729496873461975,0.9729496873461975,0.8527798934590085,0.5913016227539817,0.5913016227539817
13005,khandaChapu,0.9157295912131577,0.7540963276679434,0.7540963276679434,0.7444575141432813,0.46817952711741717,0.46817952711741717
13006,khandaChapu,0.9156573593461009,0.7194719471947195,0.7564177737570712,0.5788583538844501,0.19298941798941796,0.19298941798941796
13007,khandaChapu,0.9312834067472671,0.8787571434643621,0.8787571434643621,0.7569354029346083,0.5232093046166817,0.5232093046166817
13008,khandaChapu,0.940202790310034,0.8279564843084822,0.8279564843084822,0.5556878142377459,0.09090009385331697,0.09374909670231979
13009,khandaChapu,0.9138603225544544,0.740451388888889,0.740451388888889,0.47656902724202393,0.10548530047557282,0.10548530047557282
13010,khandaChapu,0.6794831491806347,0.2851182197496523,0.2851182197496523,0.3158789488908604,0.06169082125603861,0.06169082125603861
13011,khandaChapu,0.9154621481094593,0.7415985467756584,0.7415985467756584,0.5890223202886874,0.2066378543542379,0.2066378543542379
13012,khandaChapu,0.9397276555003843,0.7819785759294265,0.7819785759294265,0.6074792463177408,0.1909831664796845,0.1909831664796845
13013,khandaChapu,0.9760797871230164,0.9216489216489218,0.9216489216489218,0.5385716627770311,0.1728986367895271,0.1728986367895271
13014,khandaChapu,0.8562220346230013,0.5749235474006116,0.5749235474006116,0.5138731440780107,0.17804849780433465,0.17804849780433465
13015,khandaChapu,0.978253479292481,0.9689886996245538,0.9689886996245538,0.7811375188899574,0.5490126248317765,0.5490126248317765
13016,khandaChapu,0.953302923174423,0.9286342078668116,0.9286342078668116,0.8328708075837654,0.6515793714665211,0.6515793714665211
13017,khandaChapu,0.9851254086044259,0.9548955722639932,0.9548955722639932,0.8748416303778738,0.6642016533770643,0.6642016533770643
13018,khandaChapu,0.8178471091110252,0.3493699885452462,0.3493699885452462,0.09584252766293944,0.005698005698005666,0.12068965517241376
13019,khandaChapu,0.9959311302401409,0.9925221058520884,0.9925221058520884,0.6562492190440183,0.2514159907378341,0.2514159907378341
13020,khandaChapu,0.9982835564709921,0.9972565157750343,0.9972565157750343,0.7141759746809347,0.2584826729462477,0.2584826729462477
13021,khandaChapu,0.9911347517730497,0.9885057471264368,0.9885057471264368,0.6326932307130327,0.17181146007542702,0.17181146007542702
13022,khandaChapu,0.9415131285533479,0.8213446168312176,0.8213446168312176,0.7081143373686524,0.43372570823287365,0.43372570823287365
13023,khandaChapu,0.9530368471109213,0.852137903507459,0.852137903507459,0.6299006871072944,0.23371376098648824,0.23371376098648824
13024,khandaChapu,0.9898292461887713,0.9589111453518232,0.9589111453518232,0.7317800219503007,0.33612391001595693,0.33612391001595693
13025,khandaChapu,0.9552415236661473,0.8478573482887547,0.8478573482887547,0.6153834170720791,0.23164775135244206,0.23164775135244206
13026,khandaChapu,0.9902784020288106,0.969610484090464,0.969610484090464,0.6892719199356215,0.2799542964680579,0.2799542964680579
13027,khandaChapu,0.6563180545584745,0.14153818139048732,0.14153818139048732,0.35562700752040194,0.11896611973496313,0.11896611973496313
13028,khandaChapu,0.8592771427645061,0.5745149093501225,0.5745149093501225,0.6430378901568536,0.2958852701849192,0.2958852701849192
