track_id,taala,beat_F-measure,beat_Cemgil,beat_Cemgil Best Metric Level,beat_Goto,beat_P-score,beat_Correct Metric Level Continuous,beat_Correct Metric Level Total,beat_Any Metric Level Continuous,beat_Any Metric Level Total,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Cemgil Best Metric Level,downbeat_Goto,downbeat_P-score,downbeat_Correct Metric Level Continuous,downbeat_Correct Metric Level Total,downbeat_Any Metric Level Continuous,downbeat_Any Metric Level Total,downbeat_Information gain
10001,adi,0.2531645569620254,0.22857508118940148,0.29712339727080495,0.0,0.40384615384615385,0.0673076923076923,0.22115384615384615,0.125,0.22115384615384615,0.07267985918463288,0.16,0.15485912185057318,0.15485912185057318,0.0,0.4230769230769231,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.30650163678397613
10002,adi,0.8263305322128851,0.6585436629273401,0.6585436629273401,1.0,0.9030470914127424,0.42382271468144045,0.8476454293628809,0.42382271468144045,0.8476454293628809,0.2911668914202934,0.4719101123595506,0.3901613555132647,0.48803478515863125,0.0,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.583701252790296
10003,adi,0.7142857142857143,0.5854323888185,0.6727583581043434,1.0,0.639300134589502,0.15612382234185734,0.27456258411843876,0.15612382234185734,0.523709167544784,0.3653655642609487,0.4052287581699346,0.3487121456514515,0.5923194540840984,0.0,0.3655913978494624,0.0,0.0,0.5630252100840336,0.5630252100840336,0.6964115726430397
10004,adi,0.6691346598796852,0.6110403009863171,0.7950287116346102,0.0,0.5487714072970961,0.12137006701414743,0.154132539091586,0.1437308868501529,0.6250764525993884,0.3435987798951343,0.19259259259259262,0.18126248810100498,0.18126248810100498,0.0,0.6047904191616766,0.20958083832335328,0.20958083832335328,0.20958083832335328,0.20958083832335328,0.6026112227227225
10005,adi,0.6545801526717557,0.6135093735547821,0.9192848648377049,0.0,0.49677881173944166,0.0,0.0,0.3042233357193987,0.9692197566213314,0.46501378329404497,0.11406844106463879,0.09947845972073358,0.1400929001798805,0.0,0.4228571428571429,0.0,0.0,0.1657142857142857,0.1657142857142857,0.6280713709625566
10006,adi,0.6009501187648455,0.5528124960958646,0.7928876582023908,0.0,0.5036764705882353,0.025735294117647058,0.042279411764705885,0.2453781512605042,0.746218487394958,0.3380623011513476,0.18867924528301885,0.17186928578840804,0.2583920443840231,0.0,0.4117647058823529,0.0,0.0,0.25333333333333335,0.3333333333333333,0.34870837785627434
10007,adi,0.7585714285714286,0.6767474945036506,0.6767474945036506,1.0,0.7754820936639119,0.256198347107438,0.6790633608815427,0.256198347107438,0.6790633608815427,0.3293477862516928,0.22727272727272727,0.19541051928444408,0.22220287898871777,0.0,0.3626373626373626,0.17582417582417584,0.23076923076923078,0.23076923076923078,0.27472527472527475,0.3713866180111753
10008,adi,0.7308066083576287,0.6654014154825411,0.6654014154825411,1.0,0.7461240310077519,0.5329457364341085,0.7344961240310077,0.5329457364341085,0.7344961240310077,0.3772827756660752,0.7286821705426355,0.6583655800389259,0.6583655800389259,1.0,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.7578271570520498
10009,adi,0.5912305516265912,0.5300698152835137,0.800377646274321,0.0,0.4829787234042553,0.0,0.0,0.24735729386892177,0.8668076109936576,0.3025015161308549,0.5842696629213483,0.5055625999656455,0.741661198976764,0.0,0.4915254237288136,0.0,0.0,0.9661016949152542,0.9661016949152542,0.6325121434910018
10010,adi,0.736537348002316,0.6473269917661091,0.6473269917661091,0.0,0.7906178489702517,0.16132723112128147,0.7231121281464531,0.16132723112128147,0.7231121281464531,0.28284543773662696,0.07407407407407407,0.06354412849324526,0.4306916288030299,0.0,0.18181818181818182,0.14545454545454545,0.14545454545454545,0.3577981651376147,0.6972477064220184,0.399364579193985
10011,adi,0.6007905138339922,0.5090234666699195,0.653870625963208,0.0,0.5391444713478611,0.1033091202582728,0.162227602905569,0.1033091202582728,0.5098789037603569,0.22344070121555723,0.42519685039370075,0.3745267285281026,0.6146517779594179,0.0,0.36774193548387096,0.0,0.0,0.5786802030456852,0.5786802030456852,0.5362584811330227
10012,adi,0.4950634696755995,0.40890229745211354,0.6317387884180917,0.0,0.46012931034482757,0.0010775862068965517,0.0010775862068965517,0.05515832482124617,0.7191011235955056,0.20228713481093047,0.3728813559322034,0.3015267201313162,0.40655696010110876,0.0,0.4827586206896552,0.0,0.0,0.39669421487603307,0.71900826446281,0.4691196825163202
10013,adi,0.9838709677419355,0.8925298560751231,0.8925298560751231,1.0,1.0,1.0,1.0,1.0,1.0,0.5968120966456215,1.0,0.8905482198560439,0.8905482198560439,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10014,adi,0.9638273045507585,0.8741246827386717,0.8741246827386717,1.0,0.972027972027972,0.4428904428904429,0.958041958041958,0.4428904428904429,0.958041958041958,0.42018344254965273,0.7735849056603775,0.6732172978920925,0.6732172978920925,1.0,1.0,1.0,1.0,1.0,1.0,0.7206544709335311
10015,adi,0.6212121212121212,0.5705512432457632,0.8449446388254791,0.0,0.4875717017208413,0.0,0.0,0.3240223463687151,0.8845437616387337,0.3777216721480939,0.0,2.8193738245538516e-32,1.1463857650678527e-23,0.0,0.47692307692307695,0.0,0.0,0.014925373134328358,0.014925373134328358,0.49089051100904024
10016,adi,0.7351973684210527,0.6677964803573145,0.8037046178445981,1.0,0.5976253298153035,0.20316622691292877,0.20580474934036938,0.28852459016393445,0.6273224043715847,0.40530029243226756,0.24836601307189543,0.2241299134121329,0.2241299134121329,0.0,0.6105263157894737,0.2,0.2,0.2,0.2,0.6329762669076439
10017,adi,0.6554433221099888,0.5932801225394025,0.8930320474569853,0.0,0.4966216216216216,0.0,0.0,0.6800670016750419,0.9681742043551089,0.41760479619301677,0.0,4.895595201176363e-21,4.7174982004786015e-19,0.0,0.5135135135135135,0.0,0.0,0.6933333333333334,0.6933333333333334,0.5951381382361832
10018,adi,0.631079478054567,0.51726618385122,0.51726618385122,0.0,0.7598152424942263,0.12240184757505773,0.6235565819861432,0.12240184757505773,0.6235565819861432,0.16748937723617696,0.018867924528301886,0.018008370562592184,0.3137481274559432,0.0,0.3090909090909091,0.16363636363636364,0.16363636363636364,0.2037037037037037,0.3888888888888889,0.32500590618188846
10019,adi,0.7922129519268971,0.6794746013166356,0.6794746013166356,0.0,0.8546465448768864,0.22875297855440826,0.8204924543288324,0.22875297855440826,0.8204924543288324,0.29567911458828255,0.4620253164556962,0.3905354571763851,0.3905354571763851,1.0,0.759493670886076,0.5379746835443038,0.7468354430379747,0.5379746835443038,0.7468354430379747,0.48245915511477305
10020,adi,0.5921173235563704,0.5265420283578117,0.7914647146560903,0.0,0.481994459833795,0.0013850415512465374,0.002770083102493075,0.22795115332428764,0.8548168249660787,0.2977948334335674,0.5882352941176471,0.5236052903365775,0.676979476184145,0.0,0.5,0.0,0.0,0.9560439560439561,0.9560439560439561,0.6658297479423276
10021,adi,0.6120591581342435,0.5538444499193702,0.7443433863416331,0.0,0.5035460992907801,0.07624113475177305,0.07624113475177305,0.11287758346581876,0.6518282988871225,0.2785153721652979,0.32727272727272727,0.29717726250101517,0.4076773428721109,0.0,0.5571428571428572,0.08571428571428572,0.08571428571428572,0.27848101265822783,0.5189873417721519,0.4072404236528898
10022,adi,0.6151012891344383,0.5478812887033132,0.738716872439899,0.0,0.5264705882352941,0.10588235294117647,0.11470588235294117,0.3530864197530864,0.6172839506172839,0.29862221215727364,0.0,1.3183585848848767e-71,0.11828205977298886,0.0,0.40476190476190477,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5374107492398087
10023,adi,0.6562242374278648,0.5941320198856868,0.9006622720040175,0.0,0.49938195302843014,0.0,0.0,0.5327564894932015,0.9826946847960445,0.43572350520421876,0.35294117647058826,0.3123531065093117,0.45403986768591553,0.0,0.5,0.0,0.0,0.5294117647058824,0.5392156862745098,0.5649498643075959
10024,adi,0.5776173285198557,0.5055575916243871,0.5055575916243871,0.0,0.6366906474820144,0.23381294964028776,0.6007194244604317,0.23381294964028776,0.6007194244604317,0.22687817412772643,0.0,1.5109008366334652e-188,0.3153950374637186,0.0,0.0,0.0,0.0,0.7941176470588235,0.7941176470588235,0.5176501768212347
