track_id,taala,beat_F-measure,beat_Correct Metric Level Total,beat_Any Metric Level Total,downbeat_F-measure,downbeat_Correct Metric Level Total,downbeat_Any Metric Level Total
10001,adi,0.4821428571428572,0.0,0.7345844504021448,0.5070422535211269,0.0,1.0
10002,adi,0.5785920925747348,0.005917159763313609,0.7337031900138696,0.5736434108527132,0.0,0.7865168539325843
10005,adi,0.6565030967127203,0.0,0.98,0.6615969581749049,0.0,1.0
10009,adi,0.6047819971870605,0.0,0.8966244725738397,0.6222222222222223,0.0,0.9833333333333333
10011,adi,0.633399209486166,0.1937046004842615,0.5086042065009561,0.5433070866141733,0.14193548387096774,0.5228426395939086
10014,adi,0.993006993006993,0.9906759906759907,0.9906759906759907,1.0,1.0,1.0
10015,adi,0.6377171215880894,0.00186219739292365,0.9646182495344506,0.0,0.0,0.0
10016,adi,0.7936786654960492,0.3509544787077827,0.4710382513661202,0.7832167832167832,0.35294117647058826,0.4782608695652174
10018,adi,0.8090909090909092,0.87248322147651,0.87248322147651,0.018018018018018014,0.0,0.9107142857142857
10020,adi,0.6576332429990968,0.0,0.9769647696476965,0.6666666666666666,0.0,0.9891304347826086
10021,adi,0.587117212249208,0.0,0.8670886075949367,0.5546218487394958,0.02531645569620253,0.9620253164556962
10026,adi,0.5459317585301837,0.5721649484536082,0.5721649484536082,0.2916666666666667,0.4,0.4583333333333333
10027,adi,0.9866666666666668,1.0,1.0,1.0,1.0,1.0
10029,adi,0.6520818630910373,0.0,0.9566137566137566,0.632768361581921,0.0,0.9915254237288136
10031,adi,0.6663254861821903,0.0,0.9984650805832693,0.6693877551020408,0.0,1.0
10034,adi,0.6467919637070642,0.045409674234945706,0.8441926345609065,0.5979381443298969,0.0,0.9022556390977443
10035,adi,0.9581920903954801,0.9571106094808126,0.9571106094808126,0.0,0.0,1.0
10037,adi,0.6568807339449542,0.0,0.9754098360655737,0.6666666666666666,0.0,0.9782608695652174
10038,adi,0.8825396825396825,0.9069767441860465,0.9069767441860465,0.0,0.0,0.9830508474576272
10041,adi,0.6376077040040548,0.0,0.9467680608365019,0.6370967741935483,0.0,1.0
10042,adi,0.5867620751341681,0.0,0.871313672922252,0.0,0.0,0.0
10044,adi,0.6272084805653712,0.0,0.9324055666003976,0.0,0.0,0.0
10045,adi,0.6618004866180048,0.0,0.9914841849148418,0.6580645161290323,0.0,1.0
10046,adi,0.6461974492205952,0.12843355605048257,0.6536712150747238,0.28679245283018867,0.13690476190476192,0.19170984455958548
10047,adi,0.31268436578171094,0.2,0.34444444444444444,0.04878048780487805,0.0,0.18181818181818182
13001,khandaChapu,0.6926263463131732,0.15480895915678525,0.6337241764377443,0.17837837837837836,0.03684210526315789,0.03684210526315789
13002,khandaChapu,0.9689883070665989,0.9644670050761421,0.9644670050761421,0.9644670050761421,1.0,1.0
13004,khandaChapu,0.9963126843657817,0.9926308032424466,0.9926308032424466,0.996309963099631,1.0,1.0
13006,khandaChapu,0.9834983498349835,0.9735973597359736,0.9735973597359736,0.9672131147540983,1.0,1.0
13008,khandaChapu,0.9942481511914545,0.9917898193760263,0.9917898193760263,1.0,1.0,1.0
13009,khandaChapu,0.9720234222511386,0.9687906371911573,0.9687906371911573,0.15261044176706828,0.0,0.0
13011,khandaChapu,0.9778534923339012,0.9632152588555858,0.9632152588555858,0.15481171548117154,0.0,0.010869565217391304
13013,khandaChapu,0.9823842687423188,0.9795249795249795,0.9795249795249795,0.15113350125944586,0.0,0.013157894736842105
13016,khandaChapu,0.9657747355320473,0.9626865671641791,0.9626865671641791,0.9565217391304348,1.0,1.0
13019,khandaChapu,0.9981167608286252,0.9962406015037594,0.9962406015037594,0.1627906976744186,0.0,0.0
13020,khandaChapu,0.9969104016477858,0.9958847736625515,0.9958847736625515,1.0,1.0,1.0
13021,khandaChapu,0.9893617021276595,0.986737400530504,0.986737400530504,0.14754098360655737,0.0,0.0
